event_ticker,horizon,date,days_to_release,release_date,settled,actual_cpi_mom,implied_mean,implied_sd,prob_true_bin,abs_error_mean,prob_sum_raw,mono_violation,n_thresholds,avg_spread,day_volume
KXCPI-24NOV,1,2024-12-10,1,2024-12-11,True,0.3,0.29200000000000004,0.08623224454924039,0.505,0.007999999999999952,0.9999999999999999,0.0,5,0.028000000000000008,10741.0
KXCPI-25APR,30,2025-04-13,30,2025-05-13,True,0.2,0.2875,0.1577775332548966,0.17999999999999994,0.08749999999999997,1.0,0.0,7,0.06428571428571427,7042.0
KXCPI-25APR,14,2025-04-29,14,2025-05-13,True,0.2,0.2705,0.14099556730621005,0.24,0.07050000000000001,1.0,0.0,7,0.0642857142857143,14275.0
KXCPI-25APR,7,2025-05-06,7,2025-05-13,True,0.2,0.2585,0.15141912032501045,0.255,0.058499999999999996,1.0,0.0,7,0.03857142857142857,37340.0
KXCPI-25APR,1,2025-05-12,1,2025-05-13,True,0.2,0.264,0.11620671237067161,0.265,0.064,1.0,0.0,7,0.031428571428571445,140886.0
KXCPI-25AUG,30,2025-08-12,30,2025-09-11,True,0.4,0.2745,0.11445413928731456,0.21500000000000002,0.1255,1.0,0.0,6,0.028333333333333353,40851.0
KXCPI-25AUG,14,2025-08-28,14,2025-09-11,True,0.4,0.32799999999999996,0.09957911427603683,0.31500000000000006,0.07200000000000006,1.0,0.0,6,0.026666666666666672,5340.0
KXCPI-25AUG,7,2025-09-04,7,2025-09-11,True,0.4,0.33249999999999996,0.10194974252051843,0.34500000000000003,0.06750000000000006,0.9999999999999999,0.0,6,0.021666666666666678,18204.0
KXCPI-25AUG,1,2025-09-10,1,2025-09-11,True,0.4,0.32299999999999995,0.1028153685010174,0.325,0.07700000000000007,1.0,0.0,6,0.03000000000000001,294185.0
KXCPI-25DEC,14,2025-12-30,14,2026-01-13,True,0.3,0.236,0.11534296684236972,0.33999999999999997,0.064,1.0,0.0,6,0.043333333333333335,34322.0
KXCPI-25DEC,7,2026-01-06,7,2026-01-13,True,0.3,0.2875,0.11399013115177997,0.38,0.012500000000000011,1.0,0.0,6,0.03500000000000001,18654.0
KXCPI-25DEC,1,2026-01-12,1,2026-01-13,True,0.3,0.31799999999999995,0.1085172797300043,0.315,0.01799999999999996,1.0,0.0,6,0.033333333333333354,90119.0
KXCPI-25FEB,30,2025-02-10,30,2025-03-12,True,0.2,0.2935,0.16795162994148044,0.19000000000000006,0.09349999999999997,1.0,0.0,7,0.09571428571428571,107.0
KXCPI-25FEB,14,2025-02-26,14,2025-03-12,True,0.2,0.3195,0.12153086027836717,0.17499999999999993,0.1195,1.0,0.0,6,0.041666666666666664,4924.0
KXCPI-25FEB,7,2025-03-05,7,2025-03-12,True,0.2,0.3215,0.10240971633590241,0.19499999999999995,0.1215,1.0,0.0,4,0.03250000000000002,8626.0
KXCPI-25FEB,1,2025-03-11,1,2025-03-12,True,0.2,0.3135,0.08042232277172799,0.17499999999999993,0.11349999999999999,1.0,0.0,4,0.017499999999999988,7300.0
KXCPI-25JAN,30,2025-01-13,30,2025-02-12,True,0.5,0.2685,0.12867692100761502,0.805,0.23149999999999998,1.0,0.0,2,0.09499999999999999,0.0
KXCPI-25JAN,14,2025-01-29,14,2025-02-12,True,0.5,0.31000000000000005,0.08544003745317531,0.08000000000000002,0.18999999999999995,0.9999999999999999,0.0,4,0.04500000000000002,438.0
KXCPI-25JAN,7,2025-02-05,7,2025-02-12,True,0.5,0.30525,0.11910053526328084,0.14500000000000002,0.19474999999999998,1.0,0.0,6,0.04666666666666669,1.0
KXCPI-25JAN,1,2025-02-11,1,2025-02-12,True,0.5,0.316,0.11288932633336068,0.010000000000000002,0.184,1.0,0.0,7,0.05142857142857142,5848.0
KXCPI-25JUL,30,2025-07-13,30,2025-08-12,True,0.2,0.2285,0.16351681870682294,0.2799999999999999,0.028499999999999998,1.0,0.0,6,0.07166666666666666,0.0
KXCPI-25JUL,14,2025-07-29,14,2025-08-12,True,0.2,0.268,0.11303096920755833,0.33000000000000007,0.068,1.0,0.0,6,0.03333333333333333,18883.0
KXCPI-25JUL,7,2025-08-05,7,2025-08-12,True,0.2,0.23450000000000001,0.10276064421752133,0.41999999999999993,0.0345,1.0,0.0,6,0.018333333333333333,182058.0
KXCPI-25JUL,1,2025-08-11,1,2025-08-12,True,0.2,0.251,0.08999444427296609,0.42000000000000004,0.05099999999999999,1.0,0.0,6,0.02666666666666666,525746.0
KXCPI-25JUN,30,2025-06-15,30,2025-07-15,True,0.3,0.263,0.1537237782517721,0.295,0.03699999999999998,1.0,0.010000000000000009,8,0.0475,16061.0
KXCPI-25JUN,14,2025-07-01,14,2025-07-15,True,0.3,0.2465,0.1311020594803911,0.30999999999999994,0.05349999999999999,1.0,0.0,8,0.028750000000000005,37660.0
KXCPI-25JUN,7,2025-07-08,7,2025-07-15,True,0.3,0.2435,0.1430305911335054,0.305,0.056499999999999995,1.0,0.0,8,0.05124999999999999,73388.0
KXCPI-25JUN,1,2025-07-14,1,2025-07-15,True,0.3,0.2525,0.1348842096021621,0.22999999999999998,0.04749999999999999,1.0,0.22,8,0.17125,267582.0
KXCPI-25MAR,30,2025-03-11,30,2025-04-10,True,-0.1,0.1515,0.16339446135043867,0.14500000000000002,0.2515,1.0,0.0,5,0.10200000000000001,14844.0
KXCPI-25MAR,14,2025-03-27,14,2025-04-10,True,-0.1,0.0985,0.12746666230822867,0.16000000000000003,0.1985,1.0,0.0,4,0.04250000000000002,21.0
KXCPI-25MAR,7,2025-04-03,7,2025-04-10,True,-0.1,0.0995,0.1060648386601328,0.06000000000000005,0.1995,1.0,0.0,5,0.04599999999999998,962.0
KXCPI-25MAR,1,2025-04-09,1,2025-04-10,True,-0.1,0.07250000000000001,0.12038999127834506,0.07499999999999996,0.17250000000000001,1.0,0.0,5,0.198,114577.0
KXCPI-25MAY,30,2025-05-12,30,2025-06-11,True,0.1,0.17300000000000004,0.19227844392963034,0.2100000000000001,0.07300000000000004,0.9999999999999999,0.0,6,0.07999999999999997,0.0
KXCPI-25MAY,14,2025-05-28,14,2025-06-11,True,0.1,0.195,0.14585952145814823,0.28,0.095,1.0,0.0,7,0.022857142857142864,20830.0
KXCPI-25MAY,7,2025-06-04,7,2025-06-11,True,0.1,0.17300000000000004,0.13442841961430627,0.255,0.07300000000000004,1.0,0.0,7,0.02000000000000001,20017.0
KXCPI-25MAY,1,2025-06-10,1,2025-06-11,True,0.1,0.1705,0.09476154283252254,0.31999999999999995,0.07050000000000001,1.0,0.004999999999999999,7,0.03428571428571429,251556.0
KXCPI-25NOV,30,2025-11-18,30,2025-12-18,True,0.2,0.27799999999999997,0.11142710621747298,0.32499999999999996,0.07799999999999996,1.0,0.0,5,0.05599999999999998,52261.0
KXCPI-25NOV,14,2025-12-04,14,2025-12-18,True,0.2,0.22200000000000003,0.07626270385975048,0.805,0.02200000000000002,0.9999999999999999,0.0050000000000000044,5,0.030000000000000016,4638.0
KXCPI-25NOV,7,2025-12-11,7,2025-12-18,True,0.2,0.23199999999999996,0.0719444229944198,0.6699999999999999,0.031999999999999945,1.0,0.0,5,0.044000000000000025,83434.0
KXCPI-25NOV,1,2025-12-17,1,2025-12-18,True,0.2,0.2345,0.06212688628927093,0.625,0.034499999999999975,1.0,0.0,5,0.034000000000000016,119406.0
KXCPI-25OCT,30,2025-10-14,30,2025-11-13,True,0.2,0.22125,0.1431290938279147,0.43999999999999995,0.02124999999999999,1.0,0.0,5,0.068,153.0
KXCPI-25OCT,14,2025-10-30,14,2025-11-13,True,0.2,0.20950000000000005,0.11772743945232138,0.5000000000000001,0.009500000000000036,0.9999999999999999,0.0,6,0.04166666666666665,3630.0
KXCPI-25OCT,7,2025-11-06,7,2025-11-13,True,0.2,0.21,0.1077032961426901,0.5149999999999999,0.009999999999999981,1.0,0.0,6,0.02999999999999997,419.0
KXCPI-25OCT,1,2025-11-12,1,2025-11-13,True,0.2,0.21200000000000002,0.08692525524840292,0.74,0.01200000000000001,1.0,0.0,6,0.04999999999999999,188882.0
KXCPI-25SEP,30,2025-09-15,30,2025-10-15,True,0.3,0.38799999999999996,0.10514751542475935,0.22999999999999998,0.08799999999999997,1.0,0.0,6,0.023333333333333327,26082.0
KXCPI-25SEP,14,2025-10-01,14,2025-10-15,True,0.3,0.369,0.10019481024484253,0.31000000000000005,0.069,1.0,0.0,6,0.02333333333333335,25042.0
KXCPI-25SEP,7,2025-10-08,7,2025-10-15,True,0.3,0.365,0.10943034314119646,0.29500000000000004,0.065,1.0,0.0,6,0.02333333333333335,14232.0
KXCPI-25SEP,1,2025-10-14,1,2025-10-15,True,0.3,0.373,0.09731906288081488,0.29500000000000004,0.07300000000000001,1.0,0.0,6,0.023333333333333334,24645.0
KXCPI-26APR,30,2026-04-12,30,2026-05-12,True,0.6,0.6594999999999998,0.23813809019138454,0.24999999999999994,0.059499999999999775,1.0000000000000002,0.0050000000000000044,12,0.03,10086.009999999998
KXCPI-26APR,14,2026-04-28,14,2026-05-12,True,0.6,0.5605,0.16519609559550738,0.28,0.03949999999999998,1.0,0.0050000000000000044,11,0.030909090909090917,25564.39
KXCPI-26APR,7,2026-05-05,7,2026-05-12,True,0.6,0.5595,0.15430408290126355,0.30000000000000004,0.04049999999999998,1.0,0.010000000000000009,12,0.014166666666666668,17538.84
KXCPI-26APR,1,2026-05-11,1,2026-05-12,True,0.6,0.5904999999999999,0.10936064191472178,0.42000000000000004,0.009500000000000064,1.0,0.0,12,0.01083333333333334,72953.74
KXCPI-26FEB,30,2026-02-09,30,2026-03-11,True,0.3,0.247,0.18785898967044404,0.31,0.05299999999999999,1.0,0.21999999999999997,5,0.496,101.0
KXCPI-26FEB,14,2026-02-25,14,2026-03-11,True,0.3,0.258,0.10017983829094554,0.42999999999999994,0.04199999999999998,1.0,0.0,6,0.02666666666666666,5989.0
KXCPI-26FEB,7,2026-03-04,7,2026-03-11,True,0.3,0.2595,0.09802933234496704,0.42999999999999994,0.04049999999999998,1.0,0.0,6,0.018333333333333323,15759.0
KXCPI-26FEB,1,2026-03-10,1,2026-03-11,True,0.3,0.24650000000000002,0.09585275165586013,0.395,0.053499999999999964,1.0,0.0,6,0.01833333333333334,180622.0
KXCPI-26JAN,30,2026-01-14,30,2026-02-13,True,0.2,0.20999999999999996,0.13856406460551018,0.29,0.009999999999999953,1.0,0.0,6,0.14333333333333334,31331.0
KXCPI-26JAN,14,2026-01-30,14,2026-02-13,True,0.2,0.21999999999999997,0.12409673645990857,0.36,0.019999999999999962,1.0,0.0,6,0.03,17487.0
KXCPI-26JAN,7,2026-02-06,7,2026-02-13,True,0.2,0.22599999999999998,0.12051555916146264,0.36,0.025999999999999968,1.0,0.0,6,0.02333333333333335,14295.0
KXCPI-26JAN,1,2026-02-12,1,2026-02-13,True,0.2,0.22349999999999998,0.11574865010011996,0.39,0.023499999999999965,1.0,0.0,6,0.011666666666666678,148517.0
KXCPI-26JUN,30,2026-06-14,30,2026-07-14,True,-0.4,0.039999999999999994,0.18681541692269404,0.0050000000000000044,0.44,1.0,0.0,9,0.01999999999999999,9977.21
KXCPI-26JUN,14,2026-06-30,14,2026-07-14,True,-0.4,-0.147,0.12079321172979879,0.08000000000000007,0.253,1.0,0.009999999999999998,9,0.03333333333333333,42947.740000000005
KXCPI-26JUN,7,2026-07-07,7,2026-07-14,True,-0.4,-0.1535,0.10338157476068933,0.08499999999999996,0.24650000000000002,1.0,0.0,9,0.012222222222222225,17891.359999999997
KXCPI-26JUN,1,2026-07-13,1,2026-07-14,True,-0.4,-0.1455,0.0998986986902232,0.07000000000000006,0.25450000000000006,1.0,0.0,7,0.011428571428571413,32838.36
KXCPI-26MAR,30,2026-03-11,30,2026-04-10,True,0.9,0.6745000000000001,0.2282536965746667,0.01999999999999999,0.22549999999999992,1.0,0.04500000000000001,12,0.06333333333333334,24231.0
KXCPI-26MAR,14,2026-03-27,14,2026-04-10,True,0.9,0.8664999999999999,0.1860853298892742,0.26999999999999996,0.033500000000000085,1.0,0.0050000000000000044,15,0.018666666666666668,26560.0
KXCPI-26MAR,7,2026-04-03,7,2026-04-10,True,0.9,0.9220000000000002,0.14531345429794174,0.29499999999999993,0.02200000000000013,1.0,0.0,15,0.01333333333333334,37092.0
KXCPI-26MAR,1,2026-04-09,1,2026-04-10,True,0.9,0.8975,0.14540890619215868,0.36500000000000005,0.0025000000000000577,1.0,0.0050000000000000044,15,0.013333333333333341,57626.84
KXCPI-26MAY,30,2026-05-11,30,2026-06-10,True,0.5,0.541,0.23306436879111322,0.18499999999999994,0.041000000000000036,1.0,0.010000000000000009,14,0.03,3525.77
KXCPI-26MAY,14,2026-05-27,14,2026-06-10,True,0.5,0.51575,0.12928432812990137,0.505,0.015750000000000042,1.0,0.0050000000000000044,12,0.03000000000000001,21154.480000000003
KXCPI-26MAY,7,2026-06-03,7,2026-06-10,True,0.5,0.484,0.13395521639712285,0.405,0.016000000000000014,1.0,0.0050000000000000044,14,0.022142857142857148,11571.869999999999
KXCPI-26MAY,1,2026-06-09,1,2026-06-10,True,0.5,0.4995,0.10271197593270225,0.515,0.0005000000000000004,1.0,0.005,12,0.018333333333333344,50647.07000000001
