target_month,nowcast_date,cpi_mom_nowcast,cpi_mom_actual_clevelandfed
2017-07,2017-08-07,0.12427628277734,
2017-07,2017-08-08,0.12427628277734,
2017-08,2017-08-01,0.267870027403807,
2017-08,2017-08-02,0.251503184252333,
2017-08,2017-08-03,0.250452102582055,
2017-08,2017-08-04,0.252479188660449,
2017-08,2017-08-07,0.289810134352089,
2017-08,2017-08-08,0.289810134352089,
2017-08,2017-08-09,0.289810134352089,
2017-08,2017-08-10,0.290685128363675,
2017-08,2017-08-11,0.290685128363675,
2017-08,2017-08-14,0.294348153065009,
2017-08,2017-08-15,0.294348153065009,
2017-08,2017-08-16,0.294348153065009,
2017-08,2017-08-17,0.284335885548029,
2017-08,2017-08-21,0.284335885548029,
2017-08,2017-08-22,0.284335885548029,
2017-08,2017-08-23,0.284335885548029,
2017-08,2017-08-24,0.284335885548029,
2017-08,2017-08-25,0.293615548124742,
2017-08,2017-08-28,0.293615548124742,
2017-08,2017-08-29,0.293615548124742,
2017-08,2017-08-30,0.293615548124742,
2017-08,2017-08-31,0.293615548124742,
2017-08,2017-09-01,0.293615548124742,
2017-08,2017-09-05,0.293615548124742,
2017-08,2017-09-06,0.293615548124742,
2017-08,2017-09-07,0.293615548124742,
2017-08,2017-09-08,0.293615548124742,
2017-09,2017-09-01,0.184524002103187,
2017-09,2017-09-05,0.179006169116573,
2017-09,2017-09-06,0.607887267746872,
2017-09,2017-09-07,0.607887267746872,
2017-09,2017-09-08,0.607887267746872,
2017-09,2017-09-11,0.607887267746872,
2017-09,2017-09-12,0.61214260383616,
2017-09,2017-09-13,0.61214260383616,
2017-09,2017-09-14,0.623147689179432,
2017-09,2017-09-15,0.623147689179432,
2017-09,2017-09-18,0.600785905072668,
2017-09,2017-09-19,0.600785905072668,
2017-09,2017-09-20,0.600785905072668,
2017-09,2017-09-21,0.600785905072668,
2017-09,2017-09-22,0.600785905072668,
2017-09,2017-09-25,0.572120000978359,
2017-09,2017-09-26,0.572120000978359,
2017-09,2017-09-27,0.572120000978359,
2017-09,2017-09-28,0.572120000978359,
2017-09,2017-09-29,0.572120000978359,
2017-09,2017-10-02,0.572120000978359,
2017-09,2017-10-03,0.572120000978359,
2017-09,2017-10-04,0.572120000978359,
2017-09,2017-10-05,0.572120000978359,
2017-09,2017-10-06,0.572120000978359,
2017-09,2017-10-10,0.572120000978359,
2017-10,2017-10-02,0.201775762745699,
2017-10,2017-10-03,0.15164734268362,
2017-10,2017-10-04,0.15164734268362,
2017-10,2017-10-05,0.15164734268362,
2017-10,2017-10-06,0.15164734268362,
2017-10,2017-10-10,0.15164734268362,
2017-10,2017-10-11,0.112971318599521,
2017-10,2017-10-12,0.112971318599521,
2017-10,2017-10-13,0.119617074945668,
2017-10,2017-10-16,0.100327920113384,
2017-10,2017-10-17,0.100327920113384,
2017-10,2017-10-18,0.100327920113384,
2017-10,2017-10-19,0.100327920113384,
2017-10,2017-10-20,0.100327920113384,
2017-10,2017-10-23,0.0872974804128524,
2017-10,2017-10-24,0.0872974804128524,
2017-10,2017-10-25,0.0872974804128524,
2017-10,2017-10-26,0.0872974804128524,
2017-10,2017-10-27,0.0872974804128524,
2017-10,2017-10-30,0.0814491728307241,
2017-10,2017-10-31,0.0814491728307241,
2017-10,2017-11-01,0.0814491728307241,
2017-10,2017-11-02,0.0814491728307241,
2017-10,2017-11-03,0.0814491728307241,
2017-10,2017-11-06,0.0814491728307241,
2017-10,2017-11-07,0.0814491728307241,
2017-10,2017-11-08,0.0814491728307241,
2017-10,2017-11-09,0.0814491728307241,
2017-10,2017-11-10,0.0814491728307241,
2017-11,2017-11-01,0.352063337964572,
2017-11,2017-11-02,0.341384786355311,
2017-11,2017-11-03,0.34190569131186,
2017-11,2017-11-06,0.356230577616967,
2017-11,2017-11-07,0.355420284289306,
2017-11,2017-11-08,0.355420284289306,
2017-11,2017-11-09,0.355420284289306,
2017-11,2017-11-10,0.355420284289306,
2017-11,2017-11-13,0.355420284289306,
2017-11,2017-11-14,0.376822525188443,
2017-11,2017-11-15,0.387277699429364,
2017-11,2017-11-16,0.387277699429364,
2017-11,2017-11-17,0.387277699429364,
2017-11,2017-11-20,0.38444083554721,
2017-11,2017-11-21,0.38444083554721,
2017-11,2017-11-22,0.38444083554721,
2017-11,2017-11-24,0.38444083554721,
2017-11,2017-11-27,0.371565837928206,
2017-11,2017-11-28,0.371565837928206,
2017-11,2017-11-29,0.371565837928206,
2017-11,2017-11-30,0.371565837928206,
2017-11,2017-12-01,0.371565837928206,
2017-11,2017-12-04,0.371565837928206,
2017-11,2017-12-05,0.371565837928206,
2017-11,2017-12-06,0.371565837928206,
2017-11,2017-12-07,0.371565837928206,
2017-11,2017-12-08,0.371565837928206,
2017-12,2017-12-01,0.154387432751264,
2017-12,2017-12-04,0.182532719121511,
2017-12,2017-12-05,0.0835710035022203,
2017-12,2017-12-06,0.0835710035022203,
2017-12,2017-12-07,0.0835710035022203,
2017-12,2017-12-08,0.0835710035022203,
2017-12,2017-12-11,0.0835710035022203,
2017-12,2017-12-12,0.0733174612689092,
2017-12,2017-12-13,0.0662097769361041,
2017-12,2017-12-14,0.0662097769361041,
2017-12,2017-12-15,0.0662097769361041,
2017-12,2017-12-18,0.0479064972452948,
2017-12,2017-12-19,0.0479064972452948,
2017-12,2017-12-20,0.0479064972452948,
2017-12,2017-12-21,0.0479064972452948,
2017-12,2017-12-22,0.0479064972452948,
2017-12,2017-12-26,0.0457859953298964,
2017-12,2017-12-27,0.0457859953298964,
2017-12,2017-12-28,0.0457859953298964,
2017-12,2017-12-29,0.0457859953298964,
2017-12,2018-01-02,0.0457859953298964,
2017-12,2018-01-03,0.0457859953298964,
2017-12,2018-01-04,0.0457859953298964,
2017-12,2018-01-05,0.0457859953298964,
2017-12,2018-01-08,0.0457859953298964,
2017-12,2018-01-09,0.0457859953298964,
2018-01,2018-01-02,0.330223355892861,
2018-01,2018-01-03,0.270589871532159,
2018-01,2018-01-04,0.270589871532159,
2018-01,2018-01-05,0.270589871532159,
2018-01,2018-01-08,0.270589871532159,
2018-01,2018-01-09,0.271972379616709,
2018-01,2018-01-10,0.271972379616709,
2018-01,2018-01-11,0.271972379616709,
2018-01,2018-01-12,0.280000710019835,
2018-01,2018-01-16,0.295950397421431,
2018-01,2018-01-17,0.295950397421431,
2018-01,2018-01-18,0.295950397421431,
2018-01,2018-01-19,0.295950397421431,
2018-01,2018-01-22,0.307684810295461,
2018-01,2018-01-23,0.307684810295461,
2018-01,2018-01-24,0.307684810295461,
2018-01,2018-01-25,0.307684810295461,
2018-01,2018-01-26,0.307684810295461,
2018-01,2018-01-29,0.325388963311233,
2018-01,2018-01-30,0.325388963311233,
2018-01,2018-01-31,0.325388963311233,
2018-01,2018-02-01,0.325388963311233,
2018-01,2018-02-02,0.325388963311233,
2018-01,2018-02-05,0.313016334730286,
2018-01,2018-02-06,0.313016334730286,
2018-01,2018-02-07,0.313016334730286,
2018-01,2018-02-08,0.313016334730286,
2018-01,2018-02-09,0.313016334730286,
2018-02,2018-02-01,0.143136440574083,
2018-02,2018-02-02,0.164795222501027,
2018-02,2018-02-05,0.150264647284217,
2018-02,2018-02-06,0.206469873121633,
2018-02,2018-02-07,0.157688242589191,
2018-02,2018-02-08,0.157688242589191,
2018-02,2018-02-09,0.157688242589191,
2018-02,2018-02-12,0.157688242589191,
2018-02,2018-02-13,0.138926907355425,
2018-02,2018-02-14,0.156338293715431,
2018-02,2018-02-15,0.156338293715431,
2018-02,2018-02-16,0.156338293715431,
2018-02,2018-02-20,0.129088881543507,
2018-02,2018-02-21,0.129088881543507,
2018-02,2018-02-22,0.129088881543507,
2018-02,2018-02-23,0.129088881543507,
2018-02,2018-02-26,0.112194245996914,
2018-02,2018-02-27,0.112194245996914,
2018-02,2018-02-28,0.112194245996914,
2018-02,2018-03-01,0.112194245996914,
2018-02,2018-03-02,0.112194245996914,
2018-02,2018-03-05,0.112194245996914,
2018-02,2018-03-06,0.112194245996914,
2018-02,2018-03-07,0.112194245996914,
2018-02,2018-03-08,0.112194245996914,
2018-03,2018-03-01,-0.0518607129432655,
2018-03,2018-03-02,-0.0717815768367359,
2018-03,2018-03-05,-0.0752510908984544,
2018-03,2018-03-06,-0.0752510908984544,
2018-03,2018-03-07,-0.0752510908984544,
2018-03,2018-03-08,-0.0752510908984544,
2018-03,2018-03-09,-0.0752510908984544,
2018-03,2018-03-12,-0.0681604595911629,
2018-03,2018-03-13,-0.0681604595911629,
2018-03,2018-03-14,-0.0681604595911629,
2018-03,2018-03-15,-0.0681604595911629,
2018-03,2018-03-16,-0.0522674830507329,
2018-03,2018-03-19,-0.0522674830507329,
2018-03,2018-03-20,-0.0522674830507329,
2018-03,2018-03-21,-0.0522674830507329,
2018-03,2018-03-22,-0.0522674830507329,
2018-03,2018-03-23,-0.0292644906895854,
2018-03,2018-03-26,-0.0292644906895854,
2018-03,2018-03-27,-0.0292644906895854,
2018-03,2018-03-28,-0.0292644906895854,
2018-03,2018-03-29,-0.0292644906895854,
2018-03,2018-03-30,-0.0292644906895854,
2018-03,2018-04-02,-0.0292644906895854,
2018-03,2018-04-03,-0.0292644906895854,
2018-03,2018-04-04,-0.0292644906895854,
2018-03,2018-04-05,-0.0292644906895854,
2018-04,2018-04-02,0.184058801966348,
2018-04,2018-04-03,0.238657123959985,
2018-04,2018-04-04,0.238657123959985,
2018-04,2018-04-05,0.238657123959985,
2018-04,2018-04-06,0.238657123959985,
2018-04,2018-04-09,0.238657123959985,
2018-04,2018-04-10,0.234898903266006,
2018-04,2018-04-11,0.235080287479065,
2018-04,2018-04-12,0.235080287479065,
2018-04,2018-04-13,0.235080287479065,
2018-04,2018-04-16,0.256128654958394,
2018-04,2018-04-17,0.256128654958394,
2018-04,2018-04-18,0.256128654958394,
2018-04,2018-04-19,0.256128654958394,
2018-04,2018-04-20,0.256128654958394,
2018-04,2018-04-23,0.283083452087535,
2018-04,2018-04-24,0.283083452087535,
2018-04,2018-04-25,0.283083452087535,
2018-04,2018-04-26,0.283083452087535,
2018-04,2018-04-27,0.283083452087535,
2018-04,2018-04-30,0.311369880628634,
2018-04,2018-05-01,0.311369880628634,
2018-04,2018-05-02,0.311369880628634,
2018-04,2018-05-03,0.311369880628634,
2018-04,2018-05-04,0.311369880628634,
2018-04,2018-05-07,0.311369880628634,
2018-05,2018-05-01,0.109130370703084,
2018-05,2018-05-02,0.0738875901646104,
2018-05,2018-05-03,0.0766176647133647,
2018-05,2018-05-04,0.0794304687939003,
2018-05,2018-05-07,0.0882204815455742,
2018-05,2018-05-08,0.149504659269984,
2018-05,2018-05-09,0.149504659269984,
2018-05,2018-05-10,0.146068964857684,
2018-05,2018-05-11,0.146068964857684,
2018-05,2018-05-14,0.139487794064578,
2018-05,2018-05-15,0.139487794064578,
2018-05,2018-05-16,0.139487794064578,
2018-05,2018-05-17,0.139487794064578,
2018-05,2018-05-18,0.139487794064578,
2018-05,2018-05-21,0.157237012264166,
2018-05,2018-05-22,0.157237012264166,
2018-05,2018-05-23,0.157237012264166,
2018-05,2018-05-24,0.157237012264166,
2018-05,2018-05-25,0.157237012264166,
2018-05,2018-05-29,0.178077386442332,
2018-05,2018-05-30,0.178077386442332,
2018-05,2018-05-31,0.178077386442332,
2018-05,2018-06-01,0.178077386442332,
2018-05,2018-06-04,0.178077386442332,
2018-05,2018-06-05,0.178077386442332,
2018-05,2018-06-06,0.178077386442332,
2018-05,2018-06-07,0.178077386442332,
2018-06,2018-06-01,0.185812070568761,
2018-06,2018-06-04,0.163187921036042,
2018-06,2018-06-05,0.214837861152664,
2018-06,2018-06-06,0.214837861152664,
2018-06,2018-06-07,0.214837861152664,
2018-06,2018-06-08,0.214837861152664,
2018-06,2018-06-11,0.214837861152664,
2018-06,2018-06-12,0.200068603767181,
2018-06,2018-06-13,0.200068603767181,
2018-06,2018-06-14,0.200068603767181,
2018-06,2018-06-15,0.200068603767181,
2018-06,2018-06-18,0.182557833673721,
2018-06,2018-06-19,0.182557833673721,
2018-06,2018-06-20,0.182557833673721,
2018-06,2018-06-21,0.182557833673721,
2018-06,2018-06-22,0.182557833673721,
2018-06,2018-06-25,0.160813690590632,
2018-06,2018-06-26,0.160813690590632,
2018-06,2018-06-27,0.160813690590632,
2018-06,2018-06-28,0.160813690590632,
2018-06,2018-06-29,0.160813690590632,
2018-06,2018-07-02,0.160813690590632,
2018-06,2018-07-03,0.160813690590632,
2018-06,2018-07-05,0.160813690590632,
2018-06,2018-07-06,0.160813690590632,
2018-06,2018-07-09,0.160813690590632,
2018-07,2018-07-02,0.256602123069027,
2018-07,2018-07-03,0.142718736778319,
2018-07,2018-07-05,0.142718736778319,
2018-07,2018-07-06,0.142718736778319,
2018-07,2018-07-09,0.142718736778319,
2018-07,2018-07-10,0.150266947286577,
2018-07,2018-07-11,0.150266947286577,
2018-07,2018-07-12,0.14853351572327,
2018-07,2018-07-13,0.14853351572327,
2018-07,2018-07-16,0.153409550132039,
2018-07,2018-07-17,0.153409550132039,
2018-07,2018-07-18,0.153409550132039,
2018-07,2018-07-19,0.153409550132039,
2018-07,2018-07-20,0.153409550132039,
2018-07,2018-07-23,0.146485581271588,
2018-07,2018-07-24,0.146485581271588,
2018-07,2018-07-25,0.146485581271588,
2018-07,2018-07-26,0.145373845426389,
2018-07,2018-07-31,0.145373845426389,
2018-07,2018-08-01,0.145373845426389,
2018-07,2018-08-02,0.145373845426389,
2018-07,2018-08-03,0.145373845426389,
2018-07,2018-08-06,0.145373845426389,
2018-07,2018-08-07,0.145373845426389,
2018-08,2018-08-01,0.268554505013007,
2018-08,2018-08-02,0.224915705307061,
2018-08,2018-08-03,0.236418323707813,
2018-08,2018-08-06,0.239699139265416,
2018-08,2018-08-07,0.295371966479131,
2018-08,2018-08-08,0.295371966479131,
2018-08,2018-08-09,0.295371966479131,
2018-08,2018-08-10,0.29886207785352,
2018-08,2018-08-13,0.293474683769668,
2018-08,2018-08-14,0.293474683769668,
2018-08,2018-08-15,0.293474683769668,
2018-08,2018-08-16,0.293474683769668,
2018-08,2018-08-17,0.293474683769668,
2018-08,2018-08-20,0.283298494944612,
2018-08,2018-08-21,0.283298494944612,
2018-08,2018-08-22,0.283298494944612,
2018-08,2018-08-23,0.283298494944612,
2018-08,2018-08-24,0.283298494944612,
2018-08,2018-08-27,0.280006198560035,
2018-08,2018-08-28,0.280006198560035,
2018-08,2018-08-29,0.280006198560035,
2018-08,2018-08-30,0.280006198560035,
2018-08,2018-08-31,0.280006198560035,
2018-08,2018-09-04,0.280006198560035,
2018-08,2018-09-05,0.280006198560035,
2018-08,2018-09-06,0.280006198560035,
2018-08,2018-09-07,0.280006198560035,
2018-08,2018-09-10,0.280006198560035,
2018-09,2018-09-04,0.259128158864636,
2018-09,2018-09-05,0.154635877782849,
2018-09,2018-09-06,0.154635877782849,
2018-09,2018-09-07,0.154635877782849,
2018-09,2018-09-10,0.154635877782849,
2018-09,2018-09-11,0.160048320915285,
2018-09,2018-09-12,0.160048320915285,
2018-09,2018-09-13,0.151115650982928,
2018-09,2018-09-14,0.151115650982928,
2018-09,2018-09-17,0.156601515024919,
2018-09,2018-09-18,0.156601515024919,
2018-09,2018-09-19,0.156601515024919,
2018-09,2018-09-20,0.156601515024919,
2018-09,2018-09-21,0.156601515024919,
2018-09,2018-09-24,0.159953987495026,
2018-09,2018-09-25,0.159953987495026,
2018-09,2018-09-26,0.159953987495026,
2018-09,2018-09-27,0.159953987495026,
2018-09,2018-09-28,0.159953987495026,
2018-09,2018-10-01,0.159953987495026,
2018-09,2018-10-02,0.159953987495026,
2018-09,2018-10-03,0.159953987495026,
2018-09,2018-10-04,0.159953987495026,
2018-09,2018-10-05,0.159953987495026,
2018-10,2018-10-01,0.380912640495391,
2018-10,2018-10-02,0.304058232111938,
2018-10,2018-10-03,0.304058232111938,
2018-10,2018-10-04,0.304058232111938,
2018-10,2018-10-05,0.304058232111938,
2018-10,2018-10-09,0.304058232111938,
2018-10,2018-10-10,0.326607359958686,
2018-10,2018-10-11,0.319410318108963,
2018-10,2018-10-12,0.319410318108963,
2018-10,2018-10-15,0.317570749927901,
2018-10,2018-10-16,0.317570749927901,
2018-10,2018-10-17,0.317570749927901,
2018-10,2018-10-18,0.317570749927901,
2018-10,2018-10-19,0.317570749927901,
2018-10,2018-10-22,0.305613556750996,
2018-10,2018-10-23,0.305613556750996,
2018-10,2018-10-24,0.305613556750996,
2018-10,2018-10-25,0.305613556750996,
2018-10,2018-10-26,0.305613556750996,
2018-10,2018-10-29,0.291326243878078,
2018-10,2018-10-30,0.291326243878078,
2018-10,2018-10-31,0.291326243878078,
2018-10,2018-11-01,0.291326243878078,
2018-10,2018-11-02,0.291326243878078,
2018-10,2018-11-05,0.291326243878078,
2018-10,2018-11-06,0.291326243878078,
2018-10,2018-11-07,0.291326243878078,
2018-10,2018-11-08,0.291326243878078,
2018-11,2018-11-01,0.208224704702365,
2018-11,2018-11-02,0.15790516214696,
2018-11,2018-11-05,0.156432395047777,
2018-11,2018-11-06,0.193386712179242,
2018-11,2018-11-07,0.193386712179242,
2018-11,2018-11-08,0.193386712179242,
2018-11,2018-11-09,0.193386712179242,
2018-11,2018-11-13,0.193386712179242,
2018-11,2018-11-14,0.154129161158864,
2018-11,2018-11-15,0.154129161158864,
2018-11,2018-11-16,0.154129161158864,
2018-11,2018-11-19,0.110631348195475,
2018-11,2018-11-20,0.110631348195475,
2018-11,2018-11-21,0.110631348195475,
2018-11,2018-11-23,0.110631348195475,
2018-11,2018-11-26,0.0674398578585887,
2018-11,2018-11-27,0.0674398578585887,
2018-11,2018-11-28,0.0674398578585887,
2018-11,2018-11-29,0.0674398578585887,
2018-11,2018-11-30,0.0674398578585887,
2018-11,2018-12-03,0.0674398578585887,
2018-11,2018-12-04,0.0674398578585887,
2018-11,2018-12-05,0.0674398578585887,
2018-11,2018-12-06,0.0674398578585887,
2018-11,2018-12-07,0.0674398578585887,
2018-12,2018-12-03,0.0412655533755332,
2018-12,2018-12-04,-0.0278299442913497,
2018-12,2018-12-05,-0.0278299442913497,
2018-12,2018-12-06,-0.0278299442913497,
2018-12,2018-12-07,-0.0278299442913497,
2018-12,2018-12-10,-0.0278299442913497,
2018-12,2018-12-11,-0.049575866765735,
2018-12,2018-12-12,-0.0541226785531112,
2018-12,2018-12-13,-0.0541226785531112,
2018-12,2018-12-14,-0.0541226785531112,
2018-12,2018-12-17,-0.0842922820389146,
2018-12,2018-12-18,-0.0842922820389146,
2018-12,2018-12-19,-0.0842922820389146,
2018-12,2018-12-20,-0.0842922820389146,
2018-12,2018-12-21,-0.0842922820389146,
2018-12,2018-12-24,-0.0842922820389146,
2018-12,2018-12-26,-0.115132321157736,
2018-12,2018-12-27,-0.115132321157736,
2018-12,2018-12-28,-0.148385928555422,
2018-12,2018-12-31,-0.148385928555422,
2018-12,2019-01-02,-0.148385928555422,
2018-12,2019-01-03,-0.148385928555422,
2018-12,2019-01-04,-0.148385928555422,
2018-12,2019-01-07,-0.148385928555422,
2018-12,2019-01-08,-0.148385928555422,
2019-01,2019-01-02,0.228280761053876,
2019-01,2019-01-03,0.236324764798083,
2019-01,2019-01-04,0.25088809183825,
2019-01,2019-01-07,0.267869877520464,
2019-01,2019-01-08,0.0777985062324878,
2019-01,2019-01-09,0.0777985062324878,
2019-01,2019-01-10,0.0777985062324878,
2019-01,2019-01-11,0.0871403917236,
2019-01,2019-01-14,0.0937616917748593,
2019-01,2019-01-15,0.0937616917748593,
2019-01,2019-01-16,0.0937616917748593,
2019-01,2019-01-17,0.0937616917748593,
2019-01,2019-01-18,0.0937616917748593,
2019-01,2019-01-22,0.0969497251328732,
2019-01,2019-01-23,0.0969497251328732,
2019-01,2019-01-24,0.0969497251328732,
2019-01,2019-01-25,0.0969497251328732,
2019-01,2019-01-28,0.099647291820423,
2019-01,2019-01-29,0.099647291820423,
2019-01,2019-01-30,0.099647291820423,
2019-01,2019-01-31,0.099647291820423,
2019-01,2019-02-01,0.099647291820423,
2019-01,2019-02-04,0.099647291820423,
2019-01,2019-02-05,0.099647291820423,
2019-01,2019-02-06,0.099647291820423,
2019-01,2019-02-07,0.099647291820423,
2019-01,2019-02-08,0.0349899290800341,
2019-01,2019-02-11,0.0349899290800341,
2019-02,2019-02-01,0.264006652693236,
2019-02,2019-02-04,0.325811023855779,
2019-02,2019-02-05,0.0737042915752947,
2019-02,2019-02-06,0.0737042915752947,
2019-02,2019-02-07,0.0737042915752947,
2019-02,2019-02-08,0.0737042915752947,
2019-02,2019-02-11,0.121536426012952,
2019-02,2019-02-12,0.135174941020704,
2019-02,2019-02-13,0.130383294770353,
2019-02,2019-02-14,0.130383294770353,
2019-02,2019-02-15,0.130383294770353,
2019-02,2019-02-19,0.152761287271184,
2019-02,2019-02-20,0.152761287271184,
2019-02,2019-02-21,0.152761287271184,
2019-02,2019-02-22,0.152761287271184,
2019-02,2019-02-25,0.188269224351583,
2019-02,2019-02-26,0.188269224351583,
2019-02,2019-02-27,0.188269224351583,
2019-02,2019-02-28,0.188269224351583,
2019-02,2019-03-01,0.188269224351583,
2019-02,2019-03-04,0.188269224351583,
2019-02,2019-03-05,0.188269224351583,
2019-02,2019-03-06,0.188269224351583,
2019-02,2019-03-07,0.188269224351583,
2019-03,2019-03-01,0.246990857057078,
2019-03,2019-03-04,0.208952768771784,
2019-03,2019-03-05,0.208952768771784,
2019-03,2019-03-06,0.208952768771784,
2019-03,2019-03-07,0.208952768771784,
2019-03,2019-03-08,0.208952768771784,
2019-03,2019-03-11,0.23854083787331,
2019-03,2019-03-12,0.23854083787331,
2019-03,2019-03-13,0.23854083787331,
2019-03,2019-03-14,0.23854083787331,
2019-03,2019-03-15,0.283556088882532,
2019-03,2019-03-18,0.283556088882532,
2019-03,2019-03-19,0.283556088882532,
2019-03,2019-03-20,0.283556088882532,
2019-03,2019-03-21,0.283556088882532,
2019-03,2019-03-22,0.331851345618556,
2019-03,2019-03-25,0.331851345618556,
2019-03,2019-03-26,0.331851345618556,
2019-03,2019-03-27,0.331851345618556,
2019-03,2019-03-28,0.331851345618556,
2019-03,2019-03-29,0.331851345618556,
2019-03,2019-04-01,0.331851345618556,
2019-03,2019-04-02,0.331851345618556,
2019-03,2019-04-03,0.331851345618556,
2019-03,2019-04-04,0.331851345618556,
2019-04,2019-04-01,0.143695235673769,
2019-04,2019-04-02,0.278577156896597,
2019-04,2019-04-03,0.278577156896597,
2019-04,2019-04-04,0.278577156896597,
2019-04,2019-04-05,0.278577156896597,
2019-04,2019-04-08,0.278577156896597,
2019-04,2019-04-09,0.313635559466009,
2019-04,2019-04-10,0.327163560667434,
2019-04,2019-04-11,0.327163560667434,
2019-04,2019-04-12,0.327163560667434,
2019-04,2019-04-15,0.37872002228528,
2019-04,2019-04-16,0.37872002228528,
2019-04,2019-04-17,0.37872002228528,
2019-04,2019-04-18,0.37872002228528,
2019-04,2019-04-19,0.37872002228528,
2019-04,2019-04-22,0.409246874559005,
2019-04,2019-04-23,0.409246874559005,
2019-04,2019-04-24,0.409246874559005,
2019-04,2019-04-25,0.409246874559005,
2019-04,2019-04-26,0.409246874559005,
2019-04,2019-04-29,0.440045076630718,
2019-04,2019-04-30,0.440045076630718,
2019-04,2019-05-01,0.440045076630718,
2019-04,2019-05-02,0.440045076630718,
2019-04,2019-05-03,0.440045076630718,
2019-04,2019-05-06,0.440045076630718,
2019-04,2019-05-07,0.440045076630718,
2019-05,2019-05-01,0.0662604296157076,
2019-05,2019-05-02,0.0697481430850508,
2019-05,2019-05-03,0.0500291477006891,
2019-05,2019-05-06,0.0459601486531227,
2019-05,2019-05-07,0.188628505346176,
2019-05,2019-05-08,0.188628505346176,
2019-05,2019-05-09,0.188628505346176,
2019-05,2019-05-10,0.183554629359631,
2019-05,2019-05-13,0.166251426579381,
2019-05,2019-05-14,0.166251426579381,
2019-05,2019-05-15,0.166251426579381,
2019-05,2019-05-16,0.166251426579381,
2019-05,2019-05-17,0.166251426579381,
2019-05,2019-05-20,0.154517070670934,
2019-05,2019-05-21,0.154517070670934,
2019-05,2019-05-22,0.154517070670934,
2019-05,2019-05-23,0.154517070670934,
2019-05,2019-05-24,0.154517070670934,
2019-05,2019-05-28,0.139699960244168,
2019-05,2019-05-29,0.139699960244168,
2019-05,2019-05-30,0.139699960244168,
2019-05,2019-05-31,0.139699960244168,
2019-05,2019-06-03,0.139699960244168,
2019-05,2019-06-04,0.139699960244168,
2019-05,2019-06-05,0.139699960244168,
2019-05,2019-06-06,0.139699960244168,
2019-05,2019-06-07,0.139699960244168,
2019-06,2019-06-03,-0.0474118176133747,
2019-06,2019-06-04,0.147468296408505,
2019-06,2019-06-05,0.147468296408505,
2019-06,2019-06-06,0.147468296408505,
2019-06,2019-06-07,0.147468296408505,
2019-06,2019-06-10,0.147468296408505,
2019-06,2019-06-11,0.105457123523828,
2019-06,2019-06-12,0.102222592159129,
2019-06,2019-06-13,0.102222592159129,
2019-06,2019-06-14,0.102222592159129,
2019-06,2019-06-17,0.0642724983459763,
2019-06,2019-06-18,0.0642724983459763,
2019-06,2019-06-19,0.0642724983459763,
2019-06,2019-06-20,0.0642724983459763,
2019-06,2019-06-21,0.0642724983459763,
2019-06,2019-06-24,0.0400696323937111,
2019-06,2019-06-25,0.0400696323937111,
2019-06,2019-06-26,0.0400696323937111,
2019-06,2019-06-27,0.0400696323937111,
2019-06,2019-06-28,0.0400696323937111,
2019-06,2019-07-01,0.0400696323937111,
2019-06,2019-07-02,0.0400696323937111,
2019-06,2019-07-03,0.0400696323937111,
2019-06,2019-07-05,0.0400696323937111,
2019-06,2019-07-08,0.0400696323937111,
2019-07,2019-07-01,0.178850457572063,
2019-07,2019-07-02,0.187981234938245,
2019-07,2019-07-03,0.187981234938245,
2019-07,2019-07-05,0.187981234938245,
2019-07,2019-07-08,0.187981234938245,
2019-07,2019-07-09,0.205684161598868,
2019-07,2019-07-10,0.205684161598868,
2019-07,2019-07-11,0.211242369363347,
2019-07,2019-07-12,0.211242369363347,
2019-07,2019-07-15,0.231275521035339,
2019-07,2019-07-16,0.231275521035339,
2019-07,2019-07-17,0.231275521035339,
2019-07,2019-07-18,0.231275521035339,
2019-07,2019-07-19,0.231275521035339,
2019-07,2019-07-22,0.232751648000643,
2019-07,2019-07-23,0.232751648000643,
2019-07,2019-07-24,0.232751648000643,
2019-07,2019-07-25,0.232751648000643,
2019-07,2019-07-26,0.232751648000643,
2019-07,2019-07-29,0.224780562387998,
2019-07,2019-07-30,0.224780562387998,
2019-07,2019-07-31,0.224780562387998,
2019-07,2019-08-01,0.224780562387998,
2019-07,2019-08-02,0.224780562387998,
2019-07,2019-08-05,0.224780562387998,
2019-07,2019-08-06,0.224780562387998,
2019-07,2019-08-07,0.224780562387998,
2019-07,2019-08-08,0.224780562387998,
2019-08,2019-08-01,0.182242672218585,
2019-08,2019-08-02,0.0800542245258651,
2019-08,2019-08-05,0.0903543863622668,
2019-08,2019-08-06,0.153281577955343,
2019-08,2019-08-07,0.153281577955343,
2019-08,2019-08-08,0.153281577955343,
2019-08,2019-08-09,0.153281577955343,
2019-08,2019-08-12,0.153281577955343,
2019-08,2019-08-13,0.12074515315759,
2019-08,2019-08-14,0.12074515315759,
2019-08,2019-08-15,0.12074515315759,
2019-08,2019-08-16,0.12074515315759,
2019-08,2019-08-19,0.0966836165870297,
2019-08,2019-08-20,0.0966836165870297,
2019-08,2019-08-21,0.0966836165870297,
2019-08,2019-08-22,0.0966836165870297,
2019-08,2019-08-23,0.0966836165870297,
2019-08,2019-08-26,0.0773710674975021,
2019-08,2019-08-27,0.0773710674975021,
2019-08,2019-08-28,0.0773710674975021,
2019-08,2019-08-29,0.0773710674975021,
2019-08,2019-08-30,0.0773710674975021,
